12586787,03:13:37.675509,2021-05-26,1006.44,57.37,4,19.82
8955723,03:13:39.193586,2021-05-26,1005.74,51.36,5,19.84
1270143,03:23:40.725746,2021-05-26,1006.82,56.48,0,19.55
6139748,03:23:42.243792,2021-05-26,1006.13,52.33,1,20.01
884489,03:23:43.760324,2021-05-26,1006.60,54.97,2,19.52
854592,03:23:45.276686,2021-05-26,1006.56,58.33,3,18.48
12586787,03:23:46.794731,2021-05-26,1006.48,57.47,4,19.82
8896266,03:23:48.312549,2021-05-26,1005.80,51.43,5,19.83
1265345,03:33:49.902932,2021-05-26,1006.73,56.46,0,19.53
6115231,03:33:51.421036,2021-05-26,1006.06,52.23,1,19.99
884489,03:33:52.937714,2021-05-26,1006.51,54.91,2,19.50
854592,03:33:54.454527,2021-05-26,1006.48,58.36,3,18.48
12586787,03:33:55.972474,2021-05-26,1006.35,57.48,4,19.81
8837593,03:33:57.490694,2021-05-26,1005.65,51.17,5,19.83
1260584,03:43:59.109683,2021-05-26,1006.60,56.53,0,19.51
6053078,03:44:00.627734,2021-05-26,1005.88,52.25,1,19.98
885658,03:44:02.144439,2021-05-26,1006.33,54.99,2,19.48
852960,03:44:03.660978,2021-05-26,1006.31,58.37,3,18.46
12586787,03:44:05.179368,2021-05-26,1006.18,57.49,4,19.80
8779689,03:44:06.697565,2021-05-26,1005.52,51.23,5,19.81
1255858,03:54:08.245672,2021-05-26,1006.59,56.54,0,19.51
6015713,03:54:09.763656,2021-05-26,1005.88,52.36,1,19.97
890366,03:54:11.280439,2021-05-26,1006.35,55.17,2,19.48
853504,03:54:12.796796,2021-05-26,1006.33,58.34,3,18.45
12586787,03:54:14.314829,2021-05-26,1006.16,57.52,4,19.79
8722539,03:54:15.832869,2021-05-26,1005.48,51.48,5,19.81
1255858,04:04:17.355569,2021-05-26,1006.49,56.59,0,19.50
5948946,04:04:18.874919,2021-05-26,1005.84,52.27,1,19.96
889184,04:04:20.391534,2021-05-26,1006.29,55.12,2,19.45
854592,04:04:21.907948,2021-05-26,1006.26,58.31,3,18.44
12586787,04:04:23.426025,2021-05-26,1006.14,57.53,4,19.78
8652139,04:04:24.943989,2021-05-26,1005.51,51.23,5,19.80
1253508,04:14:29.095680,2021-05-26,1006.39,56.58,0,19.49
5883645,04:14:30.613485,2021-05-26,1005.72,52.43,1,19.95
892144,04:14:32.130088,2021-05-26,1006.16,55.10,2,19.46
851876,04:14:33.646641,2021-05-26,1006.12,58.37,3,18.43
12586787,04:14:35.164636,2021-05-26,1006.01,57.61,4,19.77
8582867,04:14:36.682578,2021-05-26,1005.37,51.53,5,19.78
1248836,04:24:38.301098,2021-05-26,1006.36,56.65,0,19.47
5819762,04:24:39.819528,2021-05-26,1005.64,52.44,1,19.94
894527,04:24:41.336359,2021-05-26,1006.07,55.19,2,19.45
851335,04:24:42.852900,2021-05-26,1006.09,58.35,3,18.41
12586787,04:24:44.370973,2021-05-26,1005.96,57.65,4,19.75
8514695,04:24:45.889157,2021-05-26,1005.32,51.45,5,19.77
1244197,04:34:47.507878,2021-05-26,1006.29,56.72,0,19.48
5775863,04:34:49.026286,2021-05-26,1005.55,52.50,1,19.92
893334,04:34:50.542935,2021-05-26,1006.02,55.13,2,19.45
852960,04:34:52.059616,2021-05-26,1006.04,58.34,3,18.40
12586787,04:34:53.577512,2021-05-26,1005.89,57.69,4,19.74
8467615,04:34:55.096060,2021-05-26,1005.23,51.42,5,19.76
1240741,04:44:56.714495,2021-05-26,1006.27,56.71,0,19.45
5708201,04:44:58.232266,2021-05-26,1005.54,52.50,1,19.92
892144,04:44:59.749101,2021-05-26,1005.98,55.17,2,19.44
851335,04:45:01.265672,2021-05-26,1006.00,58.36,3,18.40
12586787,04:45:02.783617,2021-05-26,1005.84,57.72,4,19.74
8388107,04:45:04.301783,2021-05-26,1005.17,51.60,5,19.75
1240741,04:55:05.920546,2021-05-26,1006.15,56.51,0,19.46
5654009,04:55:07.438342,2021-05-26,1005.35,52.46,1,19.91
895124,04:55:08.955152,2021-05-26,1005.86,55.09,2,19.43
851335,04:55:10.471910,2021-05-26,1005.89,58.37,3,18.39
12586787,04:55:11.989830,2021-05-26,1005.74,57.64,4,19.73
8342413,04:55:13.507764,2021-05-26,1004.97,51.50,5,19.75
1238448,05:05:15.108300,2021-05-26,1006.32,56.70,0,19.46
5589156,05:05:16.626533,2021-05-26,1005.62,52.55,1,19.91
894527,05:05:18.143622,2021-05-26,1006.05,55.17,2,19.44
850794,05:05:19.660518,2021-05-26,1006.08,58.29,3,18.38
12586787,05:05:21.178795,2021-05-26,1005.89,57.74,4,19.73
8277993,05:05:22.696672,2021-05-26,1005.29,51.59,5,19.76
1228231,05:15:27.085564,2021-05-26,1006.06,56.61,0,19.44
5548655,05:15:28.603510,2021-05-26,1005.25,52.56,1,19.90
896322,05:15:30.120113,2021-05-26,1005.82,55.17,2,19.43
850254,05:15:31.636590,2021-05-26,1005.84,58.35,3,18.37
12586787,05:15:33.154668,2021-05-26,1005.69,57.77,4,19.72
8227169,05:15:34.672562,2021-05-26,1004.95,51.66,5,19.74
1219291,05:25:36.277075,2021-05-26,1006.04,56.52,0,19.44
5491804,05:25:37.794733,2021-05-26,1005.24,52.49,1,19.90
893930,05:25:39.310711,2021-05-26,1005.79,55.09,2,19.42
849715,05:25:40.827302,2021-05-26,1005.78,58.40,3,18.36
12586787,05:25:42.345256,2021-05-26,1005.64,57.72,4,19.71
8183207,05:25:43.863257,2021-05-26,1004.88,51.55,5,19.73
1217076,05:35:45.481978,2021-05-26,1006.17,56.59,0,19.44
5414142,05:35:46.999746,2021-05-26,1005.33,52.57,1,19.89
899933,05:35:48.516328,2021-05-26,1005.90,55.24,2,19.42
850254,05:35:50.032962,2021-05-26,1005.91,58.36,3,18.36
12586787,05:35:51.550945,2021-05-26,1005.76,57.77,4,19.70
8108926,05:35:53.069303,2021-05-26,1005.01,51.70,5,19.73
1217076,05:45:54.675654,2021-05-26,1006.36,56.62,0,19.46
5360001,05:45:56.193690,2021-05-26,1005.65,52.64,1,19.90
896322,05:45:57.710792,2021-05-26,1006.13,55.34,2,19.42
847030,05:45:59.227485,2021-05-26,1006.14,58.25,3,18.36
12586787,05:46:00.745529,2021-05-26,1005.98,57.87,4,19.71
8066216,05:46:02.263424,2021-05-26,1005.29,51.63,5,19.73
1208296,05:56:03.829073,2021-05-26,1006.47,56.64,0,19.48
5343969,05:56:05.347212,2021-05-26,1005.77,52.71,1,19.90
898124,05:56:06.863753,2021-05-26,1006.21,55.34,2,19.43
848102,05:56:08.380522,2021-05-26,1006.24,58.35,3,18.35
12586787,05:56:09.898773,2021-05-26,1006.09,57.94,4,19.70
7982130,05:56:11.416625,2021-05-26,1005.39,51.75,5,19.75
1196429,06:06:13.035525,2021-05-26,1006.60,56.91,0,19.46
5254902,06:06:14.553524,2021-05-26,1005.91,52.82,1,19.89
896922,06:06:16.070357,2021-05-26,1006.37,55.51,2,19.42
846494,06:06:17.586815,2021-05-26,1006.35,58.38,3,18.35
12586787,06:06:19.104667,2021-05-26,1006.24,58.01,4,19.70
7928995,06:06:20.622596,2021-05-26,1005.54,51.79,5,19.74
1195362,06:16:25.075532,2021-05-26,1006.52,56.91,0,19.45
5203884,06:16:26.593589,2021-05-26,1005.78,52.82,1,19.88
896922,06:16:28.110242,2021-05-26,1006.25,55.51,2,19.41
848102,06:16:29.626917,2021-05-26,1006.26,58.44,3,18.34
12586787,06:16:31.144785,2021-05-26,1006.11,58.03,4,19.70
7870779,06:16:32.662628,2021-05-26,1005.45,51.77,5,19.73
1190054,06:26:34.281428,2021-05-26,1006.43,56.90,0,19.45
5153847,06:26:35.799572,2021-05-26,1005.69,52.83,1,19.87
896922,06:26:37.316365,2021-05-26,1006.17,55.51,2,19.40
844893,06:26:38.832899,2021-05-26,1006.19,58.34,3,18.34
12586787,06:26:40.350967,2021-05-26,1006.04,58.08,4,19.69
7824818,06:26:41.869301,2021-05-26,1005.36,51.86,5,19.72
1188998,06:36:43.445695,2021-05-26,1006.26,56.95,0,19.44
5119389,06:36:44.963577,2021-05-26,1005.53,52.95,1,19.87
898124,06:36:46.480320,2021-05-26,1005.99,55.51,2,19.40
844361,06:36:47.997033,2021-05-26,1005.98,58.45,3,18.33
12586787,06:36:49.514885,2021-05-26,1005.84,58.12,4,19.68
7773750,06:36:51.032879,2021-05-26,1005.19,51.97,5,19.71
1182701,06:46:52.652241,2021-05-26,1006.12,57.02,0,19.45
5070956,06:46:54.170741,2021-05-26,1005.31,53.04,1,19.87
891551,06:46:55.687575,2021-05-26,1005.85,55.48,2,19.45
844361,06:46:57.204536,2021-05-26,1005.85,58.44,3,18.33
12586787,06:46:58.722452,2021-05-26,1005.70,58.13,4,19.69
7712231,06:47:00.240664,2021-05-26,1004.95,52.10,5,19.71
1176471,06:57:01.859471,2021-05-26,1006.02,57.02,0,19.43
4990690,06:57:03.377821,2021-05-26,1005.24,53.02,1,19.87
890958,06:57:04.898343,2021-05-26,1005.82,55.25,2,19.51
845426,06:57:06.415336,2021-05-26,1005.81,58.52,3,18.32
12586787,06:57:07.933198,2021-05-26,1005.63,58.20,4,19.68
7651678,06:57:09.451220,2021-05-26,1004.89,52.10,5,19.71
1168266,07:07:11.069868,2021-05-26,1005.92,56.81,0,19.46
4962963,07:07:12.587874,2021-05-26,1005.19,52.74,1,19.87
890958,07:07:14.104818,2021-05-26,1005.72,55.35,2,19.46
842238,07:07:15.621416,2021-05-26,1005.76,58.63,3,18.32
12586787,07:07:17.140118,2021-05-26,1005.58,58.08,4,19.68
7619048,07:07:18.658034,2021-05-26,1004.83,51.94,5,19.72
1166232,07:17:23.028789,2021-05-26,1005.78,56.86,0,19.48
4912924,07:17:24.546756,2021-05-26,1005.02,52.94,1,19.88
895124,07:17:26.063433,2021-05-26,1005.56,55.58,2,19.42
841709,07:17:27.580040,2021-05-26,1005.58,58.41,3,18.33
12586787,07:17:29.097985,2021-05-26,1005.40,58.23,4,19.68
7565279,07:17:30.616480,2021-05-26,1004.65,51.88,5,19.73
1164206,07:27:32.235164,2021-05-26,1005.74,56.65,0,19.43
4868302,07:27:33.753237,2021-05-26,1004.92,52.73,1,19.86
892144,07:27:35.269935,2021-05-26,1005.51,55.49,2,19.42
840126,07:27:36.786563,2021-05-26,1005.49,58.67,3,18.32
12586787,07:27:38.304632,2021-05-26,1005.27,58.09,4,19.68
7491265,07:27:39.822585,2021-05-26,1004.58,51.76,5,19.71
1157168,07:37:41.441235,2021-05-26,1005.63,57.22,0,19.52
4824483,07:37:42.959514,2021-05-26,1004.85,53.43,1,19.88
889775,07:37:44.476331,2021-05-26,1005.33,55.38,2,19.48
838549,07:37:45.992854,2021-05-26,1005.33,58.41,3,18.35
12586787,07:37:47.510999,2021-05-26,1005.16,58.42,4,19.71
7428968,07:37:49.029215,2021-05-26,1004.51,52.41,5,19.74
1159170,07:47:50.647887,2021-05-26,1005.64,57.27,0,19.46
4772930,07:47:52.166292,2021-05-26,1004.88,53.21,1,19.89
886830,07:47:53.682733,2021-05-26,1005.45,55.95,2,19.47
834891,07:47:55.199469,2021-05-26,1005.46,59.39,3,18.35
12586787,07:47:56.717236,2021-05-26,1005.19,58.47,4,19.71
7403315,07:47:58.236317,2021-05-26,1004.56,52.27,5,19.73
1154178,07:57:59.854942,2021-05-26,1005.58,57.19,0,19.43
4755990,07:58:01.372969,2021-05-26,1004.79,53.13,1,19.86
893334,07:58:02.889666,2021-05-26,1005.28,55.60,2,19.44
835933,07:58:04.406432,2021-05-26,1005.29,59.19,3,18.33
12586787,07:58:05.924269,2021-05-26,1005.11,58.34,4,19.67
7377839,07:58:07.442274,2021-05-26,1004.46,52.22,5,19.70
1151203,08:08:09.060904,2021-05-26,1005.51,57.76,0,19.45
4701755,08:08:10.579316,2021-05-26,1004.75,53.67,1,19.86
889775,08:08:12.096103,2021-05-26,1005.25,56.04,2,19.43
833852,08:08:13.612938,2021-05-26,1005.27,58.96,3,18.33
12586787,08:08:15.130886,2021-05-26,1005.05,58.70,4,19.66
7287560,08:08:16.649398,2021-05-26,1004.43,52.86,5,19.71
1153185,08:18:21.324255,2021-05-26,1005.51,57.20,0,19.42
4681223,08:18:22.842700,2021-05-26,1004.70,53.17,1,19.84
892739,08:18:24.359428,2021-05-26,1005.17,55.78,2,19.43
832816,08:18:25.876467,2021-05-26,1005.23,59.21,3,18.32
12586787,08:18:27.394428,2021-05-26,1005.00,58.49,4,19.65
7262873,08:18:28.912543,2021-05-26,1004.36,52.24,5,19.68
1149229,08:28:30.475649,2021-05-26,1005.46,57.15,0,19.42
4636679,08:28:31.993492,2021-05-26,1004.67,53.17,1,19.83
898726,08:28:33.510207,2021-05-26,1005.12,55.70,2,19.41
832299,08:28:35.026696,2021-05-26,1005.20,59.12,3,18.31
12586787,08:28:36.544725,2021-05-26,1005.00,58.41,4,19.64
7223720,08:28:38.062496,2021-05-26,1004.34,52.32,5,19.67
1150215,08:38:39.681194,2021-05-26,1005.44,57.11,0,19.40
4612737,08:38:41.199475,2021-05-26,1004.67,53.05,1,19.82
898124,08:38:42.716683,2021-05-26,1005.17,55.68,2,19.39
831782,08:38:44.233259,2021-05-26,1005.17,59.04,3,18.30
12586787,08:38:45.751160,2021-05-26,1004.97,58.33,4,19.63
7141906,08:38:47.269344,2021-05-26,1004.35,52.21,5,19.66
1145300,08:48:48.888464,2021-05-26,1005.46,57.11,0,19.40
4604812,08:48:50.406683,2021-05-26,1004.67,53.04,1,19.81
902965,08:48:51.923522,2021-05-26,1005.17,55.76,2,19.36
834891,08:48:53.440115,2021-05-26,1005.14,58.99,3,18.30
12586787,08:48:54.958098,2021-05-26,1004.96,58.30,4,19.63
7122924,08:48:56.476315,2021-05-26,1004.32,52.20,5,19.66
1146279,08:58:58.085483,2021-05-26,1005.35,57.03,0,19.39
4546226,08:58:59.603237,2021-05-26,1004.58,53.01,1,19.80
901144,08:59:01.119922,2021-05-26,1005.08,55.76,2,19.34
833334,08:59:02.636505,2021-05-26,1005.10,58.94,3,18.29
12586787,08:59:04.154481,2021-05-26,1004.91,58.28,4,19.62
7071241,08:59:05.672592,2021-05-26,1004.26,52.16,5,19.66
1146279,09:09:07.285487,2021-05-26,1005.14,57.13,0,19.38
4519393,09:09:08.803509,2021-05-26,1004.44,53.03,1,19.80
906631,09:09:10.320521,2021-05-26,1004.93,55.74,2,19.34
835933,09:09:11.837286,2021-05-26,1004.94,58.92,3,18.29
12586787,09:09:13.355488,2021-05-26,1004.74,58.30,4,19.61
7047995,09:09:14.873505,2021-05-26,1004.12,52.24,5,19.65
1138488,09:19:19.255719,2021-05-26,1005.16,57.07,0,19.38
4492876,09:19:20.773929,2021-05-26,1004.46,53.01,1,19.79
907245,09:19:22.290535,2021-05-26,1004.94,55.75,2,19.33
835933,09:19:23.807314,2021-05-26,1004.93,58.84,3,18.28
12586787,09:19:25.325378,2021-05-26,1004.76,58.27,4,19.61
7015707,09:19:26.843133,2021-05-26,1004.09,52.21,5,19.64
1142370,09:29:28.462016,2021-05-26,1004.94,57.09,0,19.37
4459235,09:29:29.980157,2021-05-26,1004.25,52.99,1,19.78
909091,09:29:31.497779,2021-05-26,1004.76,55.78,2,19.32
832816,09:29:33.015336,2021-05-26,1004.74,58.84,3,18.27
12586787,09:29:34.533259,2021-05-26,1004.58,58.28,4,19.60
6956522,09:29:36.051142,2021-05-26,1003.95,52.18,5,19.64
1136557,09:39:37.669834,2021-05-26,1004.81,57.16,0,19.36
4429753,09:39:39.188214,2021-05-26,1004.09,53.05,1,19.78
908475,09:39:40.705207,2021-05-26,1004.58,55.81,2,19.32
832299,09:39:42.221878,2021-05-26,1004.57,58.77,3,18.27
12586787,09:39:43.740133,2021-05-26,1004.39,58.30,4,19.59
6902769,09:39:45.257985,2021-05-26,1003.79,52.21,5,19.63
1134632,09:49:46.876776,2021-05-26,1004.84,57.10,0,19.36
4404273,09:49:48.394709,2021-05-26,1004.14,53.00,1,19.77
912186,09:49:49.911615,2021-05-26,1004.64,55.78,2,19.32
836455,09:49:51.428293,2021-05-26,1004.62,58.75,3,18.27
12586787,09:49:52.946464,2021-05-26,1004.46,58.27,4,19.60
6867393,09:49:54.464634,2021-05-26,1003.87,52.12,5,19.63
1136557,09:59:56.083307,2021-05-26,1004.77,57.00,0,19.37
4357724,09:59:57.601600,2021-05-26,1004.08,53.02,1,19.78
917181,09:59:59.118297,2021-05-26,1004.53,55.75,2,19.31
834891,10:00:00.635083,2021-05-26,1004.52,58.71,3,18.26
12586787,10:00:02.154059,2021-05-26,1004.34,58.27,4,19.59
6832378,10:00:03.672161,2021-05-26,1003.70,52.21,5,19.63
1127947,10:10:05.205764,2021-05-26,1004.49,56.98,0,19.37
4343599,10:10:06.723882,2021-05-26,1003.83,53.00,1,19.77
919068,10:10:08.240603,2021-05-26,1004.31,55.73,2,19.32
837500,10:10:09.757368,2021-05-26,1004.28,58.70,3,18.26
12586787,10:10:11.275557,2021-05-26,1004.10,58.26,4,19.59
6789108,10:10:12.793584,2021-05-26,1003.53,52.16,5,19.63
1128897,10:20:17.224030,2021-05-26,1004.51,56.88,0,19.37
4319098,10:20:18.742022,2021-05-26,1003.84,52.93,1,19.78
919699,10:20:20.259104,2021-05-26,1004.31,55.69,2,19.32
839074,10:20:21.775771,2021-05-26,1004.30,58.69,3,18.26
12586787,10:20:23.293805,2021-05-26,1004.12,58.23,4,19.60
6737901,10:20:24.812059,2021-05-26,1003.48,52.05,5,19.63
1126998,10:30:26.430781,2021-05-26,1004.33,56.89,0,19.37
4284573,10:30:27.949060,2021-05-26,1003.65,52.95,1,19.78
920963,10:30:29.465763,2021-05-26,1004.12,55.66,2,19.32
839599,10:30:30.982453,2021-05-26,1004.13,58.67,3,18.25
12586787,10:30:32.500650,2021-05-26,1003.96,58.21,4,19.60
6716792,10:30:34.019008,2021-05-26,1003.29,52.06,5,19.64
1126998,10:40:35.605717,2021-05-26,1004.28,56.95,0,19.37
4281151,10:40:37.123873,2021-05-26,1003.60,52.95,1,19.78
926695,10:40:38.640560,2021-05-26,1004.06,55.65,2,19.32
839074,10:40:40.157885,2021-05-26,1004.11,58.61,3,18.26
12586787,10:40:41.675869,2021-05-26,1003.96,58.22,4,19.60
6641884,10:40:43.193882,2021-05-26,1003.35,52.06,5,19.64
1125105,10:50:44.812565,2021-05-26,1004.26,56.90,0,19.37
4237155,10:50:46.330794,2021-05-26,1003.49,52.93,1,19.78
926695,10:50:47.847412,2021-05-26,1004.02,55.64,2,19.32
840126,10:50:49.364188,2021-05-26,1004.03,58.58,3,18.25
12586787,10:50:50.881903,2021-05-26,1003.90,58.18,4,19.60
6621372,10:50:52.400013,2021-05-26,1003.24,52.06,5,19.64
1121339,11:00:54.018792,2021-05-26,1004.09,56.92,0,19.37
4207222,11:00:55.536687,2021-05-26,1003.41,52.97,1,19.78
928621,11:00:57.053545,2021-05-26,1003.89,55.63,2,19.32
840126,11:00:58.570222,2021-05-26,1003.86,58.60,3,18.25
12586787,11:01:00.088240,2021-05-26,1003.71,58.20,4,19.60
6572655,11:01:01.606512,2021-05-26,1003.07,52.11,5,19.64
1121339,11:11:03.213762,2021-05-26,1004.15,56.86,0,19.37
4184232,11:11:04.731893,2021-05-26,1003.44,52.93,1,19.78
932499,11:11:06.249308,2021-05-26,1003.93,55.60,2,19.32
842238,11:11:07.766363,2021-05-26,1003.93,58.58,3,18.24
12586787,11:11:09.284564,2021-05-26,1003.78,58.20,4,19.60
6552568,11:11:10.802548,2021-05-26,1003.10,52.09,5,19.64
1117599,11:21:15.387853,2021-05-26,1004.05,56.89,0,19.36
4158263,11:21:16.905811,2021-05-26,1003.35,52.95,1,19.78
935102,11:21:18.422623,2021-05-26,1003.83,55.61,2,19.32
845426,11:21:19.939489,2021-05-26,1003.83,58.59,3,18.25
12586787,11:21:21.461129,2021-05-26,1003.65,58.18,4,19.60
6504855,11:21:22.979850,2021-05-26,1003.02,52.08,5,19.63
1113882,11:31:24.598503,2021-05-26,1003.93,56.84,0,19.37
