54.90,24.22,5,1001.33,9054055,21:25:53.141559,2021-05-26
59.10,24.05,0,1002.15,12946861,21:25:53.270126,2021-05-26
54.75,24.73,1,1001.66,3585285,21:25:53.395200,2021-05-26
58.32,23.93,2,1002.14,4350650,21:25:53.518070,2021-05-26
58.78,24.34,3,1002.09,6552568,21:25:53.641273,2021-05-26
60.94,24.24,4,1001.80,12586787,21:25:53.767112,2021-05-26
54.90,24.22,5,1001.33,9061708,21:25:53.891267,2021-05-26
59.10,24.06,0,1002.18,12946861,21:25:54.020472,2021-05-26
54.73,24.73,1,1001.65,3578105,21:25:54.143403,2021-05-26
58.35,23.93,2,1002.14,4350650,21:25:54.265217,2021-05-26
58.77,24.34,3,1002.09,6576688,21:25:54.387054,2021-05-26
60.96,24.25,4,1001.82,12586787,21:25:54.511014,2021-05-26
54.91,24.23,5,1001.33,9061708,21:25:54.635450,2021-05-26
59.13,24.06,0,1002.18,12946861,21:25:54.764789,2021-05-26
54.71,24.73,1,1001.67,3570953,21:25:54.890151,2021-05-26
58.38,23.93,2,1002.13,4329564,21:25:55.013094,2021-05-26
58.78,24.34,3,1002.08,6552568,21:25:55.135756,2021-05-26
60.98,24.25,4,1001.81,12586787,21:25:55.260872,2021-05-26
54.92,24.23,5,1001.32,9061708,21:25:55.385419,2021-05-26
59.14,24.06,0,1002.16,12946861,21:25:55.517637,2021-05-26
54.74,24.73,1,1001.68,3570953,21:25:55.643285,2021-05-26
58.39,23.94,2,1002.19,4347121,21:25:55.766093,2021-05-26
58.78,24.34,3,1002.11,6560588,21:25:55.889572,2021-05-26
60.99,24.26,4,1001.81,12586787,21:25:56.013485,2021-05-26
54.90,24.23,5,1001.34,9077054,21:25:56.138367,2021-05-26
59.17,24.07,0,1002.19,12946861,21:25:57.410578,2021-05-26
54.73,24.72,1,1001.63,3575718,21:25:57.533414,2021-05-26
58.45,23.93,2,1002.16,4340081,21:25:57.657083,2021-05-26
58.78,24.33,3,1002.10,6556575,21:25:57.780213,2021-05-26
61.03,24.25,4,1001.80,12586787,21:25:57.905368,2021-05-26
54.94,24.22,5,1001.32,9069374,21:25:58.032909,2021-05-26
59.20,24.08,0,1002.20,12946861,21:25:58.161337,2021-05-26
54.74,24.73,1,1001.67,3578105,21:25:58.284913,2021-05-26
58.47,23.93,2,1002.14,4347121,21:25:58.408232,2021-05-26
58.79,24.34,3,1002.09,6564605,21:25:58.530818,2021-05-26
61.05,24.27,4,1001.79,12586787,21:25:58.661776,2021-05-26
54.96,24.23,5,1001.35,9069374,21:25:58.785353,2021-05-26
59.19,24.08,0,1002.15,12946861,21:25:58.915097,2021-05-26
54.76,24.73,1,1001.68,3587685,21:25:59.038066,2021-05-26
58.48,23.93,2,1002.15,4340081,21:25:59.159996,2021-05-26
58.80,24.34,3,1002.10,6564605,21:25:59.281941,2021-05-26
61.05,24.26,4,1001.82,12586787,21:25:59.406646,2021-05-26
54.96,24.22,5,1001.33,9100170,21:25:59.530815,2021-05-26
59.22,24.09,0,1002.18,12946861,21:25:59.662203,2021-05-26
54.76,24.73,1,1001.67,3585285,21:25:59.787819,2021-05-26
58.47,23.93,2,1002.15,4340081,21:25:59.909394,2021-05-26
58.82,24.34,3,1002.09,6556575,21:26:00.032874,2021-05-26
61.05,24.27,4,1001.83,12586787,21:26:00.157546,2021-05-26
54.96,24.23,5,1001.35,9084746,21:26:00.281954,2021-05-26
59.22,24.09,0,1002.18,12946861,21:26:00.410869,2021-05-26
54.78,24.73,1,1001.68,3582888,21:26:00.533264,2021-05-26
58.47,23.93,2,1002.14,4336570,21:26:00.656073,2021-05-26
58.82,24.34,3,1002.09,6580725,21:26:00.778770,2021-05-26
61.05,24.26,4,1001.80,12586787,21:26:00.905724,2021-05-26
54.97,24.23,5,1001.33,9100170,21:26:01.028750,2021-05-26
59.23,24.09,0,1002.16,12946861,21:26:01.156710,2021-05-26
54.76,24.73,1,1001.65,3578105,21:26:01.283363,2021-05-26
58.48,23.94,2,1002.16,4340081,21:26:01.405051,2021-05-26
58.81,24.35,3,1002.08,6588814,21:26:01.527924,2021-05-26
61.04,24.26,4,1001.79,12586787,21:26:01.652859,2021-05-26
54.96,24.23,5,1001.32,9092452,21:26:01.776811,2021-05-26
59.23,24.09,0,1002.14,12946861,21:26:02.879449,2021-05-26
