3092903,25.23,61.02,2021-05-26,20:54:52.041392,1001.16,1
2938597,24.46,64.88,2021-05-26,20:54:52.558950,1001.59,2
3845051,24.80,65.38,2021-05-26,20:54:53.076281,1001.58,3
12586787,24.78,67.22,2021-05-26,20:54:53.595365,1001.21,4
6309594,24.75,60.95,2021-05-26,20:54:54.115078,1000.78,5
12946861,24.58,65.15,2021-05-26,20:54:55.630067,1001.60,0
3089338,25.22,60.98,2021-05-26,20:54:56.149249,1001.15,1
2951542,24.46,64.86,2021-05-26,20:54:56.666596,1001.63,2
3836794,24.79,65.39,2021-05-26,20:54:57.184813,1001.61,3
12586787,24.76,67.24,2021-05-26,20:54:57.703895,1001.22,4
6324484,24.75,60.92,2021-05-26,20:54:58.223553,1000.78,5
12946861,24.58,65.20,2021-05-26,20:54:58.745265,1001.57,0
3094689,25.22,60.95,2021-05-26,20:54:59.264595,1001.14,1
2948295,24.45,64.90,2021-05-26,20:54:59.782129,1001.63,2
3845051,24.79,65.37,2021-05-26,20:55:00.299958,1001.58,3
12586787,24.76,67.29,2021-05-26,20:55:00.819922,1001.23,4
6328218,24.75,60.92,2021-05-26,20:55:01.340077,1000.78,5
12946861,24.58,65.23,2021-05-26,20:55:01.861409,1001.59,0
3098266,25.22,60.94,2021-05-26,20:55:02.380200,1001.14,1
2951542,24.45,64.90,2021-05-26,20:55:02.897746,1001.61,2
3842294,24.79,65.39,2021-05-26,20:55:03.415419,1001.60,3
12586787,24.75,67.29,2021-05-26,20:55:03.934773,1001.22,4
6317031,24.74,60.93,2021-05-26,20:55:04.454099,1000.75,5
12946861,24.58,65.24,2021-05-26,20:55:04.975398,1001.61,0
3096477,25.22,60.94,2021-05-26,20:55:05.494869,1001.18,1
2964602,24.45,64.90,2021-05-26,20:55:06.012423,1001.63,2
3853343,24.78,65.39,2021-05-26,20:55:06.529834,1001.59,3
12586787,24.75,67.31,2021-05-26,20:55:07.049363,1001.24,4
6328218,24.75,60.93,2021-05-26,20:55:07.568410,1000.77,5
12946861,24.58,65.25,2021-05-26,20:55:08.089909,1001.59,0
3100058,25.21,60.93,2021-05-26,20:55:08.609002,1001.12,1
2958058,24.45,64.92,2021-05-26,20:55:09.126373,1001.64,2
3856116,24.78,65.40,2021-05-26,20:55:09.644067,1001.60,3
12586787,24.76,67.32,2021-05-26,20:55:10.164408,1001.21,4
6343196,24.74,60.94,2021-05-26,20:55:10.683558,1000.77,5
12946861,24.58,65.28,2021-05-26,20:55:11.205313,1001.62,0
3096477,25.21,60.91,2021-05-26,20:55:11.725078,1001.16,1
2954797,24.45,64.91,2021-05-26,20:55:12.242595,1001.61,2
3861672,24.79,65.39,2021-05-26,20:55:12.759880,1001.59,3
12586787,24.77,67.31,2021-05-26,20:55:13.279886,1001.20,4
6339445,24.74,60.93,2021-05-26,20:55:13.799048,1000.74,5
12946861,24.59,65.28,2021-05-26,20:55:15.481519,1001.60,0
3105447,25.22,60.91,2021-05-26,20:55:16.000436,1001.13,1
2967885,24.46,64.92,2021-05-26,20:55:16.517892,1001.62,2
3858892,24.80,65.41,2021-05-26,20:55:17.035351,1001.58,3
12586787,24.80,67.34,2021-05-26,20:55:17.555051,1001.18,4
6350711,24.75,60.94,2021-05-26,20:55:18.075000,1000.78,5
12946861,24.62,65.28,2021-05-26,20:55:18.596266,1001.57,0
3094689,25.23,60.92,2021-05-26,20:55:19.118503,1001.13,1
2964602,24.48,64.92,2021-05-26,20:55:19.635885,1001.59,2
3872833,24.81,65.36,2021-05-26,20:55:20.153369,1001.59,3
