1,51.83,8507937,20.58,1006.46,23:14:08.428667,2021-05-25
2,52.13,811139,20.65,1006.89,23:14:11.533731,2021-05-25
3,57.85,855684,19.06,1006.94,23:14:14.652097,2021-05-25
4,57.00,12586787,20.40,1006.77,23:14:17.771848,2021-05-25
5,50.71,10916498,20.47,1006.14,23:14:20.891339,2021-05-25
0,55.19,1385730,20.29,1007.16,23:14:25.012514,2021-05-25
1,51.74,8501190,20.59,1006.50,23:14:28.132439,2021-05-25
2,52.14,810648,20.65,1006.95,23:14:31.251315,2021-05-25
3,57.92,856778,19.05,1006.96,23:14:34.369281,2021-05-25
4,56.94,12586787,20.39,1006.80,23:14:37.488952,2021-05-25
5,50.63,10927625,20.44,1006.17,23:14:40.608587,2021-05-25
0,55.17,1384298,20.27,1007.11,23:14:44.729609,2021-05-25
1,51.72,8487728,20.57,1006.48,23:14:47.849118,2021-05-25
2,52.14,808691,20.66,1006.87,23:14:50.967687,2021-05-25
3,57.94,855684,19.05,1006.94,23:14:54.085826,2021-05-25
4,57.00,12586787,20.38,1006.78,23:14:57.205565,2021-05-25
5,50.68,10916498,20.43,1006.11,23:15:00.325368,2021-05-25
0,55.23,1384298,20.28,1007.13,23:15:04.446773,2021-05-25
1,51.77,8487728,20.57,1006.51,23:15:07.566814,2021-05-25
2,52.15,805773,20.64,1006.93,23:15:10.685225,2021-05-25
3,57.97,856778,19.04,1006.94,23:15:13.803751,2021-05-25
4,57.05,12586787,20.39,1006.81,23:15:16.923740,2021-05-25
5,50.80,10927625,20.44,1006.19,23:15:20.043578,2021-05-25
0,55.25,1380021,20.28,1007.15,23:15:24.164989,2021-05-25
1,51.82,8487728,20.57,1006.51,23:15:27.284638,2021-05-25
2,52.21,809668,20.63,1006.90,23:15:30.402847,2021-05-25
3,57.98,856778,19.05,1006.92,23:15:33.521328,2021-05-25
4,56.97,12586787,20.38,1006.75,23:15:36.647935,2021-05-25
5,50.71,10949950,20.43,1006.12,23:15:39.767651,2021-05-25
0,55.19,1387164,20.27,1007.11,23:15:43.888870,2021-05-25
1,51.73,8487728,20.56,1006.52,23:15:47.008566,2021-05-25
2,52.20,808203,20.62,1006.91,23:15:50.126766,2021-05-25
3,57.98,857326,19.05,1006.97,23:15:53.245060,2021-05-25
4,56.97,12586787,20.38,1006.81,23:15:56.365584,2021-05-25
5,50.69,10938776,20.44,1006.20,23:15:59.485485,2021-05-25
0,55.24,1381444,20.29,1007.19,23:16:03.607961,2021-05-25
1,51.77,8474309,20.57,1006.55,23:16:06.727528,2021-05-25
2,52.25,809668,20.59,1007.00,23:16:09.845776,2021-05-25
3,57.95,856778,19.05,1006.99,23:16:12.964339,2021-05-25
4,56.99,12586787,20.39,1006.82,23:16:16.084263,2021-05-25
5,50.66,10905392,20.43,1006.22,23:16:19.204124,2021-05-25
0,55.15,1382869,20.29,1007.22,23:16:23.327912,2021-05-25
1,51.68,8507937,20.56,1006.56,23:16:26.448209,2021-05-25
2,52.27,811630,20.58,1006.96,23:16:29.566370,2021-05-25
3,57.95,854048,19.06,1007.02,23:16:32.684748,2021-05-25
4,56.93,12586787,20.37,1006.84,23:16:35.804354,2021-05-25
5,50.71,10905392,20.41,1006.16,23:16:38.924190,2021-05-25
0,55.14,1387164,20.26,1007.18,23:16:43.045540,2021-05-25
1,51.73,8474309,20.55,1006.54,23:16:46.165791,2021-05-25
2,52.30,812122,20.56,1006.90,23:16:49.284168,2021-05-25
3,57.95,857875,19.06,1006.95,23:16:52.402454,2021-05-25
4,56.93,12586787,20.35,1006.81,23:16:55.522037,2021-05-25
5,50.64,10927625,20.39,1006.16,23:16:58.641400,2021-05-25
0,55.16,1382869,20.25,1007.17,23:17:02.762099,2021-05-25
1,51.70,8487728,20.54,1006.55,23:17:05.882118,2021-05-25
2,52.30,811139,20.55,1006.93,23:17:09.000613,2021-05-25
3,57.96,854592,19.06,1006.97,23:17:12.118967,2021-05-25
4,56.97,12586787,20.34,1006.81,23:17:15.238443,2021-05-25
5,50.69,10905392,20.39,1006.16,23:17:18.358354,2021-05-25
0,55.10,1388602,20.22,1007.17,23:17:22.479413,2021-05-25
1,51.69,8454259,20.53,1006.57,23:17:25.598908,2021-05-25
2,52.28,810648,20.53,1006.96,23:17:28.717190,2021-05-25
3,57.94,853504,19.06,1006.98,23:17:31.835518,2021-05-25
4,56.96,12586787,20.31,1006.83,23:17:34.955470,2021-05-25
5,50.64,10927625,20.38,1006.22,23:17:38.075352,2021-05-25
0,55.19,1385730,20.22,1007.20,23:17:42.196729,2021-05-25
1,51.72,8454259,20.53,1006.57,23:17:45.316337,2021-05-25
2,52.38,812122,20.51,1006.96,23:17:48.434563,2021-05-25
3,57.91,854592,19.07,1006.98,23:17:51.552886,2021-05-25
4,57.06,12586787,20.34,1006.84,23:17:54.675004,2021-05-25
5,50.75,10916498,20.40,1006.21,23:17:57.794663,2021-05-25
0,55.33,1380021,20.27,1007.18,23:18:01.941122,2021-05-25
1,51.82,8454259,20.55,1006.59,23:18:05.060550,2021-05-25
2,52.50,812614,20.50,1006.96,23:18:08.180246,2021-05-25
3,57.92,854048,19.07,1007.03,23:18:11.297960,2021-05-25
4,57.12,12586787,20.35,1006.83,23:18:14.417574,2021-05-25
5,50.83,10894310,20.41,1006.17,23:18:17.537256,2021-05-25
0,55.30,1384298,20.28,1007.21,23:18:21.658814,2021-05-25
1,51.87,8414443,20.56,1006.55,23:18:24.778441,2021-05-25
2,52.53,810648,20.52,1006.96,23:18:27.896699,2021-05-25
3,57.81,853504,19.06,1006.99,23:18:31.014937,2021-05-25
4,57.10,12586787,20.37,1006.82,23:18:34.134385,2021-05-25
5,50.77,10850203,20.43,1006.16,23:18:37.254152,2021-05-25
0,55.24,1377184,20.30,1007.18,23:18:41.375435,2021-05-25
1,51.83,8414443,20.57,1006.56,23:18:44.495079,2021-05-25
2,52.52,811139,20.53,1006.92,23:18:47.613553,2021-05-25
3,57.86,854048,19.07,1006.97,23:18:50.731880,2021-05-25
4,57.01,12586787,20.38,1006.82,23:18:53.851414,2021-05-25
5,50.71,10872212,20.42,1006.18,23:18:56.971375,2021-05-25
0,55.16,1380021,20.27,1007.16,23:19:01.092514,2021-05-25
1,51.73,8407844,20.56,1006.55,23:19:04.212121,2021-05-25
2,52.46,811139,20.53,1006.95,23:19:07.330709,2021-05-25
3,57.86,854592,19.07,1007.01,23:19:10.450045,2021-05-25
4,56.91,12586787,20.35,1006.86,23:19:13.569534,2021-05-25
5,50.64,10883249,20.40,1006.22,23:19:16.689235,2021-05-25
0,55.13,1382869,20.25,1007.20,23:19:20.810544,2021-05-25
1,51.66,8447597,20.55,1006.57,23:19:23.930209,2021-05-25
2,52.41,814095,20.54,1006.94,23:19:27.048489,2021-05-25
3,57.86,855138,19.07,1007.00,23:19:30.166757,2021-05-25
4,56.94,12586787,20.35,1006.84,23:19:33.286598,2021-05-25
5,50.64,10894310,20.39,1006.19,23:19:36.406245,2021-05-25
0,55.10,1380021,20.23,1007.21,23:19:40.528000,2021-05-25
1,51.66,8414443,20.53,1006.56,23:19:43.648389,2021-05-25
2,52.32,809668,20.53,1006.95,23:19:46.766698,2021-05-25
3,57.84,852960,19.07,1006.99,23:19:49.884909,2021-05-25
4,56.92,12586787,20.33,1006.83,23:19:53.004560,2021-05-25
5,50.69,10905392,20.39,1006.20,23:19:56.124461,2021-05-25
0,55.21,1380021,20.22,1007.15,23:20:00.245627,2021-05-25
1,51.75,8427673,20.52,1006.55,23:20:03.370246,2021-05-25
2,52.38,811630,20.54,1006.91,23:20:06.488319,2021-05-25
3,57.86,855684,19.07,1006.96,23:20:09.606680,2021-05-25
4,57.02,12586787,20.33,1006.83,23:20:12.726314,2021-05-25
5,50.76,10861196,20.39,1006.16,23:20:15.846261,2021-05-25
0,55.24,1385730,20.24,1007.17,23:20:19.967315,2021-05-25
1,51.79,8434304,20.53,1006.56,23:20:23.086879,2021-05-25
2,52.40,811630,20.54,1006.93,23:20:26.205256,2021-05-25
3,57.90,854048,19.07,1006.97,23:20:29.323810,2021-05-25
4,56.99,12586787,20.33,1006.83,23:20:32.443740,2021-05-25
5,50.72,10839232,20.39,1006.17,23:20:35.565618,2021-05-25
0,55.24,1380021,20.25,1007.14,23:20:39.686760,2021-05-25
1,51.76,8434304,20.53,1006.56,23:20:42.806342,2021-05-25
2,52.41,810648,20.53,1006.93,23:20:45.924525,2021-05-25
3,57.93,855138,19.06,1006.98,23:20:49.042755,2021-05-25
4,57.08,12586787,20.35,1006.81,23:20:52.165413,2021-05-25
5,50.74,10839232,20.41,1006.17,23:20:55.286065,2021-05-25
0,55.31,1381444,20.26,1007.20,23:20:59.406958,2021-05-25
1,51.81,8421053,20.54,1006.55,23:21:02.526817,2021-05-25
2,52.46,813601,20.52,1006.95,23:21:05.645215,2021-05-25
3,57.94,856778,19.05,1007.01,23:21:08.764030,2021-05-25
4,57.07,12586787,20.36,1006.86,23:21:11.884960,2021-05-25
5,50.76,10850203,20.42,1006.17,23:21:15.004715,2021-05-25
0,55.25,1378601,20.25,1007.17,23:21:19.125829,2021-05-25
1,51.80,8427673,20.55,1006.57,23:21:22.245525,2021-05-25
2,52.44,812122,20.53,1006.95,23:21:25.364211,2021-05-25
3,57.95,853504,19.05,1006.98,23:21:28.482499,2021-05-25
4,56.98,12586787,20.34,1006.83,23:21:31.602561,2021-05-25
5,50.66,10828283,20.41,1006.17,23:21:34.722428,2021-05-25
0,55.19,1381444,20.22,1007.16,23:21:38.844083,2021-05-25
1,51.73,8414443,20.54,1006.54,23:21:41.964256,2021-05-25
2,52.40,811630,20.51,1006.95,23:21:45.082435,2021-05-25
3,57.94,854592,19.05,1006.96,23:21:48.201006,2021-05-25
4,56.98,12586787,20.35,1006.81,23:21:51.320769,2021-05-25
5,50.65,10850203,20.42,1006.13,23:21:54.440455,2021-05-25
0,55.20,1375771,20.23,1007.15,23:21:58.592228,2021-05-25
1,51.73,8394676,20.55,1006.53,23:22:01.698897,2021-05-25
2,52.42,812614,20.54,1006.92,23:22:04.804514,2021-05-25
0,55.27,1380021,20.27,1007.17,23:22:30.387634,2021-05-25
1,51.80,8401254,20.56,1006.56,23:22:33.507619,2021-05-25
2,52.44,812122,20.54,1006.91,23:22:36.626087,2021-05-25
3,57.95,852960,19.06,1006.97,23:22:39.744268,2021-05-25
4,56.96,12586787,20.36,1006.81,23:22:42.851545,2021-05-25
5,50.65,10839232,20.43,1006.17,23:22:45.957796,2021-05-25
0,55.16,1380021,20.26,1007.16,23:22:50.078934,2021-05-25
1,51.74,8394676,20.56,1006.56,23:22:53.198819,2021-05-25
2,52.42,811139,20.56,1006.92,23:22:56.317274,2021-05-25
3,57.95,853504,19.06,1006.96,23:22:59.421467,2021-05-25
4,56.96,12586787,20.37,1006.82,23:23:02.540463,2021-05-25
5,50.64,10817357,20.43,1006.19,23:23:05.661654,2021-05-25
